record_id,crop_id,farmer_id,location_id,weather_id,pest_id,disease_id,crop_name,farmer_name,location_name,weather_type,pest_name,disease_name,monitoring_date,growth_stage,soil_type,irrigation_method,pest_severity,disease_severity,crop_yield_tons_ha,temperature_c,humidity_pct,rainfall_mm,soil_ph,ndvi_index,health_score,fertilizer_kg_ha,pesticide_l_ha,farm_area_ha,water_usage_l,year,month,quarter,month_name,day_of_week,week_number,total_revenue,yield_category,health_category,pest_risk_score,disease_risk_score,combined_risk,water_efficiency
REC0384,CR004,F037,LOC004,WTH008,PST004,DIS004,Soybean,Farmer_F037,Mp,Foggy,Stem Borer,Powdery Mildew,2024-03-24,Fruiting,Red,Sprinkler,Medium,Low,7.64,17.0,62.3,76.0,7.78,0.308,45.8,241.5,74.83,2.06,520.7,2024,3,1,March,Sunday,12,236076.0,Very High,Fair,2,1,3,14.6726
REC0385,CR005,F020,LOC005,WTH001,PST005,DIS005,Cotton,Farmer_F020,Rajasthan,Sunny,Bollworm,Downy Mildew,2024-07-10,Harvesting,Laterite,Canal,Critical,High,6.65,34.7,94.2,163.3,7.99,0.127,87.2,222.9,60.11,0.75,797.5,2024,7,3,July,Wednesday,28,74812.5,High,Excellent,4,3,7,8.3386
REC0386,CR006,F006,LOC006,WTH002,PST006,DIS006,Sugarcane,Farmer_F006,Maharashtra,Cloudy,Locust,Leaf Spot,2024-12-21,Fruiting,Laterite,Canal,Critical,Low,7.12,28.4,38.9,234.6,5.85,0.803,95.1,291.4,75.31,13.69,1017.1,2024,12,4,December,Saturday,51,1462092.0,High,Excellent,4,1,5,7.0003
REC0387,CR007,F016,LOC007,WTH003,PST007,DIS007,Potato,Farmer_F016,Gujarat,Rainy,Cutworm,Root Rot,2023-11-06,Fruiting,Clay,Sprinkler,High,Low,,33.6,75.2,217.8,8.36,0.295,36.7,148.4,54.13,4.41,924.4,2023,11,4,November,Monday,45,,,Poor,3,1,4,
REC0388,CR008,F008,LOC008,WTH004,PST008,DIS008,Tomato,Farmer_F008,Karnataka,Humid,Mealybug,Mosaic Virus,2024-09-18,Flowering,Clay,Rain-Fed,Critical,Critical,2.74,26.7,56.3,191.5,5.69,0.546,61.5,82.7,29.07,12.39,1165.4,2024,9,3,September,Wednesday,38,509229.0,Medium,Good,4,4,8,2.3511
REC0389,CR009,F036,LOC009,WTH005,PST009,DIS009,Barley,Farmer_F036,Ap,Dry,Armyworm,Wilt,2024-10-31,Vegetative,Red,Sprinkler,Low,Medium,6.75,21.7,57.8,197.1,8.33,0.131,53.6,217.9,75.05,14.99,563.7,2024,10,4,October,Thursday,44,1517737.5,High,Fair,1,2,3,11.9745
REC0390,CR010,F049,LOC010,WTH006,PST010,DIS010,Millet,Farmer_F049,Bihar,Windy,Leafhopper,Anthracnose,2024-06-25,Harvesting,Red,Sprinkler,High,Medium,7.15,37.1,76.6,166.2,8.48,0.633,90.9,232.3,22.05,3.57,934.4,2024,6,2,June,Tuesday,26,382882.5,High,Excellent,3,2,5,7.652
REC0391,CR001,F027,LOC001,WTH007,PST001,DIS001,Wheat,Farmer_F027,Punjab,Stormy,Aphids,Blight,2023-01-09,Germination,Clay,Flood,Medium,High,,36.6,75.0,65.1,7.49,0.358,35.8,193.8,26.57,4.34,314.6,2023,1,1,January,Monday,2,,,Poor,2,3,5,
REC0392,CR002,F039,LOC002,WTH008,PST002,DIS002,Rice,Farmer_F039,Haryana,Foggy,Whitefly,Rust,2024-11-14,Flowering,Alluvial,Flood,Critical,Medium,4.39,33.8,94.4,226.8,8.43,0.818,44.8,101.7,56.06,10.11,737.8,2024,11,4,November,Thursday,46,665743.5,Medium,Fair,4,2,6,5.9501
REC0393,CR003,F039,LOC003,WTH001,PST003,DIS003,Maize,Farmer_F039,Up,Sunny,Thrips,Smut,2024-07-21,Fruiting,Black,Flood,High,High,,22.3,38.3,167.7,6.99,0.81,82.7,176.1,61.23,14.5,1175.2,2024,7,3,July,Sunday,29,,,Excellent,3,3,6,
REC0394,CR004,F040,LOC004,WTH002,PST004,DIS004,Soybean,Farmer_F040,Mp,Cloudy,Stem Borer,Powdery Mildew,2023-11-03,Germination,Red,Rain-Fed,Critical,Critical,6.93,30.9,36.8,140.1,5.91,0.36,33.6,128.0,74.35,13.78,1101.4,2023,11,4,November,Friday,44,1432431.0,High,Poor,4,4,8,6.292
REC0395,CR005,F015,LOC005,WTH003,PST005,DIS005,Cotton,Farmer_F015,Rajasthan,Rainy,Bollworm,Downy Mildew,2024-11-10,Flowering,Laterite,Sprinkler,High,High,3.89,24.7,77.1,27.7,6.53,0.821,64.5,156.9,16.38,7.79,1487.8,2024,11,4,November,Sunday,45,454546.5,Medium,Good,3,3,6,2.6146
REC0396,CR006,F050,LOC006,WTH004,PST006,DIS006,Sugarcane,Farmer_F050,Maharashtra,Humid,Locust,Leaf Spot,2023-04-17,Harvesting,Black,Drip,Low,Medium,,17.5,67.6,111.8,7.08,0.897,60.9,211.3,63.84,12.03,561.3,2023,4,2,April,Monday,16,,,Good,1,2,3,
REC0397,CR007,F034,LOC007,WTH005,PST007,DIS007,Potato,Farmer_F034,Gujarat,Dry,Cutworm,Root Rot,2023-05-18,Fruiting,Laterite,Sprinkler,Low,Low,7.51,39.8,47.8,115.1,5.26,0.76,53.4,236.3,59.08,2.47,847.6,2023,5,2,May,Thursday,20,278245.5,Very High,Fair,1,1,2,8.8603
REC0398,CR008,F025,LOC008,WTH006,PST008,DIS008,Tomato,Farmer_F025,Karnataka,Windy,Mealybug,Mosaic Virus,2023-09-28,Harvesting,Loamy,Rain-Fed,Medium,Critical,4.5,18.7,35.2,216.1,7.18,0.776,57.6,108.1,5.1,14.67,628.4,2023,9,3,September,Thursday,39,990225.0,Medium,Fair,2,4,6,7.161
REC0399,CR009,F029,LOC009,WTH007,PST009,DIS009,Barley,Farmer_F029,Ap,Stormy,Armyworm,Wilt,2023-04-29,Flowering,Red,Flood,High,Medium,6.76,40.7,35.6,136.7,8.43,0.299,67.1,151.3,30.98,14.48,772.8,2023,4,2,April,Saturday,17,1468272.0,High,Good,3,2,5,8.7474
REC0400,CR010,F029,LOC010,WTH008,PST010,DIS010,Millet,Farmer_F029,Bihar,Foggy,Leafhopper,Anthracnose,2023-04-20,Germination,Red,Rain-Fed,Low,Critical,6.78,27.0,88.1,95.1,5.67,0.561,41.3,117.3,22.62,2.87,1314.0,2023,4,2,April,Thursday,16,291879.0,High,Fair,1,4,5,5.1598
REC0401,CR001,F020,LOC001,WTH001,PST001,DIS001,Wheat,Farmer_F020,Punjab,Sunny,Aphids,Blight,2024-07-20,Vegetative,Sandy,Flood,Medium,High,2.22,20.0,42.5,244.2,7.77,0.154,70.0,99.7,24.36,4.84,1089.5,2024,7,3,July,Saturday,29,161172.0,Low,Good,2,3,5,2.0376
REC0402,CR002,F038,LOC002,WTH002,PST002,DIS002,Rice,Farmer_F038,Haryana,Cloudy,Whitefly,Rust,2023-06-09,Fruiting,Alluvial,Rain-Fed,High,Medium,7.82,29.6,51.0,27.7,8.18,0.176,86.4,245.8,78.64,1.95,1347.2,2023,6,2,June,Friday,23,228735.0,Very High,Excellent,3,2,5,5.8046
REC0403,CR003,F028,LOC003,WTH003,PST003,DIS003,Maize,Farmer_F028,Up,Rainy,Thrips,Smut,2023-10-06,Harvesting,Black,Drip,Medium,Low,5.04,38.6,44.7,105.6,8.3,0.899,83.2,277.3,51.42,4.44,464.6,2023,10,4,October,Friday,40,335664.0,High,Excellent,2,1,3,10.848
REC0404,CR004,F020,LOC004,WTH004,PST004,DIS004,Soybean,Farmer_F020,Mp,Humid,Stem Borer,Powdery Mildew,2023-10-16,Germination,Loamy,Flood,Low,Low,7.29,34.8,53.1,10.5,8.36,0.361,40.8,142.6,57.41,12.33,1335.4,2023,10,4,October,Monday,42,1348285.5,High,Fair,1,1,2,5.459
REC0405,CR005,F037,LOC005,WTH005,PST005,DIS005,Cotton,Farmer_F037,Rajasthan,Dry,Bollworm,Downy Mildew,2024-09-11,Germination,Laterite,Flood,Medium,Low,3.74,36.8,34.5,185.0,6.83,0.699,40.4,237.8,78.13,5.99,277.7,2024,9,3,September,Wednesday,37,336039.0,Medium,Fair,2,1,3,13.4678
REC0406,CR006,F040,LOC006,WTH006,PST006,DIS006,Sugarcane,Farmer_F040,Maharashtra,Windy,Locust,Leaf Spot,2023-08-04,Vegetative,Black,Sprinkler,High,Low,7.77,32.8,63.7,229.5,8.42,0.745,48.8,274.2,30.18,1.78,1355.2,2023,8,3,August,Friday,31,207459.0,Very High,Fair,3,1,4,5.7335
REC0407,CR007,F004,LOC007,WTH007,PST007,DIS007,Potato,Farmer_F004,Gujarat,Stormy,Cutworm,Root Rot,2023-12-18,Flowering,Silt,Rain-Fed,Critical,Critical,4.22,33.7,34.4,70.0,7.65,0.786,55.3,261.5,64.15,5.46,627.8,2023,12,4,December,Monday,51,345618.0,Medium,Fair,4,4,8,6.7219
REC0408,CR008,F040,LOC008,WTH008,PST008,DIS008,Tomato,Farmer_F040,Karnataka,Foggy,Mealybug,Mosaic Virus,2023-07-28,Vegetative,Loamy,Canal,Low,Medium,1.58,37.9,82.0,214.6,5.57,0.898,58.6,95.7,34.76,14.73,609.0,2023,7,3,July,Friday,30,349101.0,Low,Fair,1,2,3,2.5944
REC0409,CR009,F048,LOC009,WTH001,PST009,DIS009,Barley,Farmer_F048,Ap,Sunny,Armyworm,Wilt,2024-12-04,Vegetative,Laterite,Canal,High,Low,7.84,21.7,45.2,73.1,6.67,0.293,77.6,289.1,69.56,9.63,865.7,2024,12,4,December,Wednesday,49,1132488.0,Very High,Good,3,1,4,9.0563
REC0410,CR010,F007,LOC010,WTH002,PST010,DIS010,Millet,Farmer_F007,Bihar,Cloudy,Leafhopper,Anthracnose,2024-10-11,Flowering,Clay,Sprinkler,High,Low,2.14,28.2,65.1,227.7,7.51,0.132,34.0,144.2,14.45,6.53,1422.9,2024,10,4,October,Friday,41,209613.0,Low,Poor,3,1,4,1.504
REC0411,CR001,F049,LOC001,WTH003,PST001,DIS001,Wheat,Farmer_F049,Punjab,Rainy,Aphids,Blight,2023-09-28,Flowering,Alluvial,Rain-Fed,Medium,Low,3.74,21.0,87.2,188.5,5.87,0.429,32.4,134.8,75.81,2.91,262.1,2023,9,3,September,Thursday,39,163251.0,Medium,Poor,2,1,3,14.2694
REC0412,CR002,F014,LOC002,WTH004,PST002,DIS002,Rice,Farmer_F014,Haryana,Humid,Whitefly,Rust,2024-06-01,Flowering,Clay,Drip,Low,High,8.15,41.7,72.3,201.2,7.24,0.204,57.4,65.6,17.5,14.8,657.9,2024,6,2,June,Saturday,22,1809300.0,Very High,Fair,1,3,4,12.3879
REC0413,CR003,F041,LOC003,WTH005,PST003,DIS003,Maize,Farmer_F041,Up,Dry,Thrips,Smut,2024-05-15,Germination,Silt,Sprinkler,Critical,Medium,8.15,40.5,64.6,4.5,7.33,0.118,78.8,171.5,26.1,12.4,1313.5,2024,5,2,May,Wednesday,20,1515900.0,Very High,Good,4,2,6,6.2048
REC0414,CR004,F014,LOC004,WTH006,PST004,DIS004,Soybean,Farmer_F014,Mp,Windy,Stem Borer,Powdery Mildew,2023-09-15,Germination,Loamy,Flood,Critical,Critical,5.51,16.1,51.1,240.7,5.57,0.388,43.5,77.3,60.5,4.58,714.9,2023,9,3,September,Friday,37,378537.0,High,Fair,4,4,8,7.7074
REC0415,CR005,F017,LOC005,WTH007,PST005,DIS005,Cotton,Farmer_F017,Rajasthan,Stormy,Bollworm,Downy Mildew,2023-02-22,Fruiting,Sandy,Drip,Medium,High,5.92,34.1,51.6,181.7,6.98,0.727,74.9,112.1,31.5,1.52,458.9,2023,2,1,February,Wednesday,8,134976.0,High,Good,2,3,5,12.9004
REC0416,CR006,F043,LOC006,WTH008,PST006,DIS006,Sugarcane,Farmer_F043,Maharashtra,Foggy,Locust,Leaf Spot,2023-04-05,Fruiting,Silt,Rain-Fed,Low,High,4.64,40.0,73.5,76.2,7.7,0.553,48.2,129.2,48.66,1.32,752.2,2023,4,2,April,Wednesday,14,91872.0,Medium,Fair,1,3,4,6.1686
REC0417,CR007,F006,LOC007,WTH001,PST007,DIS007,Potato,Farmer_F006,Gujarat,Sunny,Cutworm,Root Rot,2024-10-11,Vegetative,Loamy,Flood,Critical,Critical,3.55,19.9,94.6,207.3,6.75,0.35,92.0,252.2,35.57,2.25,701.2,2024,10,4,October,Friday,41,119812.5,Medium,Excellent,4,4,8,5.0627
REC0418,CR008,F011,LOC008,WTH002,PST008,DIS008,Tomato,Farmer_F011,Karnataka,Cloudy,Mealybug,Mosaic Virus,2024-03-09,Vegetative,Laterite,Canal,Low,Low,3.8,30.3,73.0,70.4,5.04,0.623,92.7,268.9,59.39,8.92,1390.0,2024,3,1,March,Saturday,10,508440.0,Medium,Excellent,1,1,2,2.7338
REC0419,CR009,F016,LOC009,WTH003,PST009,DIS009,Barley,Farmer_F016,Ap,Rainy,Armyworm,Wilt,2023-10-11,Fruiting,Red,Rain-Fed,Medium,Low,6.21,39.7,66.3,218.2,5.03,0.286,50.8,125.6,18.27,13.97,1190.5,2023,10,4,October,Wednesday,41,1301305.5,High,Fair,2,1,3,5.2163
REC0420,CR010,F012,LOC010,WTH004,PST010,DIS010,Millet,Farmer_F012,Bihar,Humid,Leafhopper,Anthracnose,2023-02-15,Harvesting,Alluvial,Flood,Low,Medium,6.77,15.9,77.5,28.1,6.25,0.112,46.1,264.7,4.68,7.7,856.7,2023,2,1,February,Wednesday,7,781935.0,High,Fair,1,2,3,7.9024
REC0421,CR001,F036,LOC001,WTH005,PST001,DIS001,Wheat,Farmer_F036,Punjab,Dry,Aphids,Blight,2023-01-04,Vegetative,Clay,Rain-Fed,Low,Low,,33.8,60.2,175.9,8.24,0.711,58.8,264.3,23.99,12.72,1484.9,2023,1,1,January,Wednesday,1,,,Fair,1,1,2,
REC0422,CR002,F005,LOC002,WTH006,PST002,DIS002,Rice,Farmer_F005,Haryana,Windy,Whitefly,Rust,2023-12-08,Harvesting,Alluvial,Flood,Low,High,7.03,23.0,33.9,135.2,5.8,0.599,46.8,241.2,37.94,6.97,804.9,2023,12,4,December,Friday,49,734986.5,High,Fair,1,3,4,8.734
REC0423,CR003,F011,LOC003,WTH007,PST003,DIS003,Maize,Farmer_F011,Up,Stormy,Thrips,Smut,2023-05-14,Harvesting,Silt,Rain-Fed,Medium,High,2.14,40.0,66.5,24.1,7.22,0.71,77.1,86.7,13.44,10.77,275.7,2023,5,2,May,Sunday,19,345717.0,Low,Good,2,3,5,7.7621
REC0424,CR004,F001,LOC004,WTH008,PST004,DIS004,Soybean,Farmer_F001,Mp,Foggy,Stem Borer,Powdery Mildew,2024-10-14,Flowering,Alluvial,Canal,Medium,High,4.96,41.2,92.2,60.5,5.78,0.131,87.8,222.6,28.38,11.11,541.0,2024,10,4,October,Monday,42,826584.0,Medium,Excellent,2,3,5,9.1682
REC0425,CR005,F027,LOC005,WTH001,PST005,DIS005,Cotton,Farmer_F027,Rajasthan,Sunny,Bollworm,Downy Mildew,2023-09-26,Germination,Laterite,Sprinkler,Medium,Critical,1.9,40.5,41.4,3.1,6.13,0.77,77.1,286.3,32.0,3.02,766.9,2023,9,3,September,Tuesday,39,86070.0,Low,Good,2,4,6,2.4775
REC0426,CR006,F029,LOC006,WTH002,PST006,DIS006,Sugarcane,Farmer_F029,Maharashtra,Cloudy,Locust,Leaf Spot,2023-06-15,Fruiting,Loamy,Flood,Critical,Low,5.35,27.8,74.9,117.2,7.97,0.596,87.7,220.6,4.59,5.74,404.0,2023,6,2,June,Thursday,24,460635.0,High,Excellent,4,1,5,13.2426
REC0427,CR007,F045,LOC007,WTH003,PST007,DIS007,Potato,Farmer_F045,Gujarat,Rainy,Cutworm,Root Rot,2024-03-28,Germination,Clay,Flood,High,Low,4.59,38.3,43.1,75.3,7.55,0.551,57.8,132.9,46.66,9.74,1431.8,2024,3,1,March,Thursday,13,670599.0,Medium,Fair,3,1,4,3.2058
REC0428,CR008,F039,LOC008,WTH004,PST008,DIS008,Tomato,Farmer_F039,Karnataka,Humid,Mealybug,Mosaic Virus,2024-07-18,Fruiting,Silt,Canal,Low,Low,7.71,37.8,64.8,149.6,5.33,0.6,40.9,175.1,70.75,1.53,1196.9,2024,7,3,July,Thursday,29,176944.5,Very High,Fair,1,1,2,6.4416
REC0429,CR009,F031,LOC009,WTH005,PST009,DIS009,Barley,Farmer_F031,Ap,Dry,Armyworm,Wilt,2024-12-23,Germination,Red,Sprinkler,High,Low,3.96,23.6,36.3,74.3,6.5,0.792,81.7,211.4,12.14,5.74,548.8,2024,12,4,December,Monday,52,340956.0,Medium,Excellent,3,1,4,7.2157
REC0430,CR010,F019,LOC010,WTH006,PST010,DIS010,Millet,Farmer_F019,Bihar,Windy,Leafhopper,Anthracnose,2024-03-13,Fruiting,Laterite,Rain-Fed,Low,Medium,2.32,37.4,59.3,75.0,5.1,0.57,55.2,177.6,47.82,8.25,968.0,2024,3,1,March,Wednesday,11,287100.0,Low,Fair,1,2,3,2.3967
REC0431,CR001,F003,LOC001,WTH007,PST001,DIS001,Wheat,Farmer_F003,Punjab,Stormy,Aphids,Blight,2024-07-28,Germination,Alluvial,Flood,Low,Medium,2.5,16.0,79.2,185.8,6.68,0.565,77.0,80.0,53.18,14.95,1137.9,2024,7,3,July,Sunday,30,560625.0,Low,Good,1,2,3,2.197
REC0432,CR002,F015,LOC002,WTH008,PST002,DIS002,Rice,Farmer_F015,Haryana,Foggy,Whitefly,Rust,2023-01-10,Flowering,Red,Sprinkler,Low,High,6.83,31.1,52.6,12.0,7.32,0.893,48.9,128.0,33.55,7.38,1423.7,2023,1,1,January,Tuesday,2,756081.0,High,Fair,1,3,4,4.7974
REC0433,CR003,F019,LOC003,WTH001,PST003,DIS003,Maize,Farmer_F019,Up,Sunny,Thrips,Smut,2023-04-25,Harvesting,Clay,Rain-Fed,Medium,High,5.83,21.2,73.2,225.7,5.41,0.705,35.7,250.6,56.09,12.33,1346.1,2023,4,2,April,Tuesday,17,1078258.5,High,Poor,2,3,5,4.331
REC0434,CR004,F046,LOC004,WTH002,PST004,DIS004,Soybean,Farmer_F046,Mp,Cloudy,Stem Borer,Powdery Mildew,2023-03-19,Fruiting,Laterite,Flood,Critical,Critical,2.21,18.3,81.7,213.1,6.01,0.454,99.5,265.4,32.86,6.76,869.7,2023,3,1,March,Sunday,11,224094.0,Low,Excellent,4,4,8,2.5411
REC0435,CR005,F019,LOC005,WTH003,PST005,DIS005,Cotton,Farmer_F019,Rajasthan,Rainy,Bollworm,Downy Mildew,2024-12-08,Harvesting,Red,Flood,Medium,High,2.09,17.1,90.3,167.0,6.39,0.666,40.9,84.3,40.37,12.05,1207.0,2024,12,4,December,Sunday,49,377767.5,Low,Fair,2,3,5,1.7316
REC0436,CR006,F045,LOC006,WTH004,PST006,DIS006,Sugarcane,Farmer_F045,Maharashtra,Humid,Locust,Leaf Spot,2023-06-02,Fruiting,Red,Rain-Fed,Low,Low,6.41,33.8,45.3,148.3,8.22,0.411,99.2,288.1,0.59,9.13,930.8,2023,6,2,June,Friday,22,877849.5,High,Excellent,1,1,2,6.8865
REC0437,CR007,F030,LOC007,WTH005,PST007,DIS007,Potato,Farmer_F030,Gujarat,Dry,Cutworm,Root Rot,2024-07-12,Fruiting,Black,Canal,High,High,2.01,24.2,56.0,223.1,8.48,0.283,98.4,132.2,55.34,13.36,918.5,2024,7,3,July,Friday,28,402804.0,Low,Excellent,3,3,6,2.1884
REC0438,CR008,F005,LOC008,WTH006,PST008,DIS008,Tomato,Farmer_F005,Karnataka,Windy,Mealybug,Mosaic Virus,2023-02-06,Flowering,Laterite,Sprinkler,Low,High,7.25,34.6,39.9,46.3,5.16,0.577,85.6,215.6,52.91,6.46,349.2,2023,2,1,February,Monday,6,702525.0,High,Excellent,1,3,4,20.7617
REC0439,CR009,F044,LOC009,WTH007,PST009,DIS009,Barley,Farmer_F044,Ap,Stormy,Armyworm,Wilt,2024-01-14,Germination,Silt,Flood,Low,Medium,6.44,16.8,94.5,19.7,7.66,0.843,76.2,238.0,3.07,9.26,364.0,2024,1,1,January,Sunday,2,894516.0,High,Good,1,2,3,17.6923
REC0440,CR010,F015,LOC010,WTH008,PST010,DIS010,Millet,Farmer_F015,Bihar,Foggy,Leafhopper,Anthracnose,2024-08-19,Fruiting,Silt,Rain-Fed,Critical,Low,2.07,23.5,90.3,59.9,6.3,0.843,70.4,253.0,29.46,9.64,888.4,2024,8,3,August,Monday,34,299322.0,Low,Good,4,1,5,2.33
REC0441,CR001,F017,LOC001,WTH001,PST001,DIS001,Wheat,Farmer_F017,Punjab,Sunny,Aphids,Blight,2024-07-19,Germination,Black,Flood,Low,Critical,2.09,29.6,65.1,198.6,6.37,0.374,90.6,286.4,78.32,6.55,549.5,2024,7,3,July,Friday,29,205342.5,Low,Excellent,1,4,5,3.8035
REC0442,CR002,F041,LOC002,WTH002,PST002,DIS002,Rice,Farmer_F041,Haryana,Cloudy,Whitefly,Rust,2023-06-01,Flowering,Black,Rain-Fed,Medium,Critical,8.41,36.3,84.7,8.7,7.64,0.522,50.3,128.2,33.66,2.59,227.3,2023,6,2,June,Thursday,22,326728.5,Very High,Fair,2,4,6,36.9996
REC0443,CR003,F038,LOC003,WTH003,PST003,DIS003,Maize,Farmer_F038,Up,Rainy,Thrips,Smut,2024-03-16,Vegetative,Silt,Flood,Critical,Critical,4.12,23.6,63.9,145.7,8.21,0.269,62.7,264.6,40.16,1.86,1139.7,2024,3,1,March,Saturday,11,114948.0,Medium,Good,4,4,8,3.615
REC0444,CR004,F043,LOC004,WTH004,PST004,DIS004,Soybean,Farmer_F043,Mp,Humid,Stem Borer,Powdery Mildew,2023-05-11,Harvesting,Black,Drip,Critical,High,4.09,31.9,70.5,248.9,8.33,0.897,73.4,82.9,72.79,0.74,242.2,2023,5,2,May,Thursday,19,45399.0,Medium,Good,4,3,7,16.8869
REC0445,CR005,F013,LOC005,WTH005,PST005,DIS005,Cotton,Farmer_F013,Rajasthan,Dry,Bollworm,Downy Mildew,2023-02-12,Fruiting,Black,Canal,Critical,Critical,7.19,38.9,35.8,213.9,7.02,0.885,58.8,226.3,57.38,13.17,973.9,2023,2,1,February,Sunday,6,1420384.5,High,Fair,4,4,8,7.3827
REC0446,CR006,F028,LOC006,WTH006,PST006,DIS006,Sugarcane,Farmer_F028,Maharashtra,Windy,Locust,Leaf Spot,2023-11-12,Flowering,Silt,Sprinkler,Low,Critical,8.13,31.6,79.1,130.4,6.25,0.62,59.9,235.5,46.57,3.93,901.0,2023,11,4,November,Sunday,45,479263.5,Very High,Fair,1,4,5,9.0233
REC0447,CR007,F008,LOC007,WTH007,PST007,DIS007,Potato,Farmer_F008,Gujarat,Stormy,Cutworm,Root Rot,2024-01-09,Germination,Laterite,Canal,Critical,Critical,8.4,21.3,38.3,15.9,7.76,0.744,53.1,219.4,63.82,3.57,1459.5,2024,1,1,January,Tuesday,2,449820.0,Very High,Fair,4,4,8,5.7554
REC0448,CR008,F035,LOC008,WTH008,PST008,DIS008,Tomato,Farmer_F035,Karnataka,Foggy,Mealybug,Mosaic Virus,2023-02-10,Fruiting,Red,Canal,Critical,Medium,6.77,15.7,83.7,207.8,5.88,0.672,69.5,113.1,69.15,11.17,829.5,2023,2,1,February,Friday,6,1134313.5,High,Good,4,2,6,8.1615
REC0449,CR009,F015,LOC009,WTH001,PST009,DIS009,Barley,Farmer_F015,Ap,Sunny,Armyworm,Wilt,2024-01-02,Germination,Laterite,Sprinkler,Medium,Low,4.13,38.5,80.8,149.7,6.97,0.575,89.5,268.3,36.55,5.14,282.7,2024,1,1,January,Tuesday,1,318423.0,Medium,Excellent,2,1,3,14.6091
REC0450,CR010,F042,LOC010,WTH002,PST010,DIS010,Millet,Farmer_F042,Bihar,Cloudy,Leafhopper,Anthracnose,2023-08-04,Vegetative,Red,Canal,High,Medium,2.08,15.6,76.1,28.7,6.26,0.143,44.1,92.2,38.01,7.84,917.2,2023,8,3,August,Friday,31,244608.0,Low,Fair,3,2,5,2.2678
REC0451,CR001,F010,LOC001,WTH003,PST001,DIS001,Wheat,Farmer_F010,Punjab,Rainy,Aphids,Blight,2024-11-29,Fruiting,Black,Drip,Medium,Low,6.94,38.6,32.4,23.5,7.3,0.464,95.4,63.4,30.88,2.86,1293.4,2024,11,4,November,Friday,48,297726.0,High,Excellent,2,1,3,5.3657
REC0452,CR002,F018,LOC002,WTH004,PST002,DIS002,Rice,Farmer_F018,Haryana,Humid,Whitefly,Rust,2023-09-13,Harvesting,Black,Rain-Fed,Medium,Medium,5.41,29.3,49.7,227.4,5.84,0.64,78.2,229.4,77.34,14.42,1495.9,2023,9,3,September,Wednesday,37,1170183.0,High,Good,2,2,4,3.6166
REC0453,CR003,F010,LOC003,WTH005,PST003,DIS003,Maize,Farmer_F010,Up,Dry,Thrips,Smut,2024-11-13,Fruiting,Sandy,Sprinkler,High,Low,4.47,40.4,47.1,167.3,5.67,0.642,87.6,168.9,55.77,12.85,759.4,2024,11,4,November,Wednesday,46,861592.5,Medium,Excellent,3,1,4,5.8862
REC0454,CR004,F005,LOC004,WTH006,PST004,DIS004,Soybean,Farmer_F005,Mp,Windy,Stem Borer,Powdery Mildew,2023-04-16,Harvesting,Alluvial,Rain-Fed,High,Critical,7.84,36.6,53.4,207.3,8.21,0.398,68.9,262.3,6.66,13.02,616.4,2023,4,2,April,Sunday,15,1531152.0,Very High,Good,3,4,7,12.719
REC0455,CR005,F004,LOC005,WTH007,PST005,DIS005,Cotton,Farmer_F004,Rajasthan,Stormy,Bollworm,Downy Mildew,2023-12-29,Germination,Alluvial,Flood,Critical,Critical,2.28,41.9,35.7,219.7,5.36,0.853,84.6,145.8,69.04,6.4,1378.6,2023,12,4,December,Friday,52,218880.0,Low,Excellent,4,4,8,1.6539
REC0456,CR006,F011,LOC006,WTH008,PST006,DIS006,Sugarcane,Farmer_F011,Maharashtra,Foggy,Locust,Leaf Spot,2024-07-27,Fruiting,Red,Drip,Medium,Critical,4.95,24.5,90.9,142.9,6.77,0.234,31.1,92.1,38.44,11.55,448.6,2024,7,3,July,Saturday,30,857587.5,Medium,Poor,2,4,6,11.0343
REC0457,CR007,F020,LOC007,WTH001,PST007,DIS007,Potato,Farmer_F020,Gujarat,Sunny,Cutworm,Root Rot,2024-02-21,Flowering,Clay,Rain-Fed,Low,Medium,1.58,35.7,66.0,129.4,5.77,0.5,87.3,259.1,5.5,2.59,1000.1,2024,2,1,February,Wednesday,8,61383.0,Low,Excellent,1,2,3,1.5798
REC0458,CR008,F039,LOC008,WTH002,PST008,DIS008,Tomato,Farmer_F039,Karnataka,Cloudy,Mealybug,Mosaic Virus,2024-09-27,Flowering,Black,Rain-Fed,Medium,Critical,,25.9,49.9,107.6,5.14,0.653,32.8,187.2,43.98,0.62,727.4,2024,9,3,September,Friday,39,,,Poor,2,4,6,
REC0459,CR009,F048,LOC009,WTH003,PST009,DIS009,Barley,Farmer_F048,Ap,Rainy,Armyworm,Wilt,2023-06-08,Vegetative,Loamy,Sprinkler,High,High,1.89,28.0,55.8,79.2,5.13,0.658,92.3,97.3,33.37,0.79,253.4,2023,6,2,June,Thursday,23,22396.5,Low,Excellent,3,3,6,7.4586
REC0460,CR010,F037,LOC010,WTH004,PST010,DIS010,Millet,Farmer_F037,Bihar,Humid,Leafhopper,Anthracnose,2023-08-31,Flowering,Black,Flood,Critical,Low,2.33,31.9,59.1,108.6,5.61,0.619,99.4,230.1,70.22,9.01,651.5,2023,8,3,August,Thursday,35,314899.5,Low,Excellent,4,1,5,3.5764
